0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
H31304,高校学参,9784806145707,ラクして物理の点数を稼ぐマル秘,鈴木　誠治　著　　　,角川中経出版　,20121130,1300,2401,聖蹟桜ヶ丘店,20121201,0,0,2,115
H31304,高校学参,9784806147381,日本一詳しい物理基礎・物理の解,田原　真人　著　　　,中経出版　　　,,2000,2401,聖蹟桜ヶ丘店,20130524,0,0,2,107
H31304,理学,9784410139550,もういちど読む数研の高校物理　,数研出版編集部　編　,数研出版　　　,20120901,1500,2401,聖蹟桜ヶ丘店,20130406,20130330,3,2,224
H31304,理学,9784410139567,もういちど読む数研の高校物理　,数研出版編集部　編　,数研出版　　　,20121201,1500,2401,聖蹟桜ヶ丘店,20130711,20130706,3,2,184
H31401,高校学参,9784010347782,高校とってもやさしい数学　その,　　　　　　　　　　,旺文社　　　　,,1100,2401,聖蹟桜ヶ丘店,20130618,20130515,6,3,2124
H31401,高校学参,9784010347799,高校　とってもやさしい数学　　,及川　久遠　著　　　,旺文社　　　　,20110901,1100,2401,聖蹟桜ヶ丘店,20130618,20130515,2,3,1280
H31401,高校学参,9784010347911,やさしい数学Ｂノート　改訂版　,,旺文社　　　　,20130322,560,2401,聖蹟桜ヶ丘店,20130816,20130810,1,3,197
H31401,高校学参,9784410709869,新課程チャート解法と演習数学１,,数研出版　　　,20120201,1124,2401,聖蹟桜ヶ丘店,20131030,20130224,1,3,458
H31401,高校学参,9784410723032,新課程チャート基礎と演習数学１,,数研出版　　　,20120201,1037,2401,聖蹟桜ヶ丘店,20131030,0,0,4,376
H31401,高校学参,9784424446811,高校／数学１　新課程　　　　　,　　　　　　　　　　,増進堂受験研究,20120401,540,2401,聖蹟桜ヶ丘店,20130307,20130302,4,2,1218
H31401,高校学参,9784424447412,高校／数学１　新課程　　　　　,　　　　　　　　　　,増進堂受験研究,20120401,540,2401,聖蹟桜ヶ丘店,20120329,0,0,2,587
H31401,高校学参,9784424452621,高校標準問題集　数学Ａ　新課程,　　　　　　　　　　,増進堂受験研究,20120401,820,2401,聖蹟桜ヶ丘店,20130328,20120422,1,3,433
H31401,高校学参,9784758934633,早慶（ＳＦＣ）上智の数学　新課,松井　伸容　著　　　,開拓社　　　　,20130801,1200,2401,聖蹟桜ヶ丘店,20130801,0,0,2,28
H31401,高校学参,9784887421813,東大数学で１点でも多く取る　文,安田　亨　著　　　　,東京出版　　　,20120601,1300,2401,聖蹟桜ヶ丘店,20121115,20121105,2,2,121
H31402,高校学参,9784010336625,みんなのセンター教科書　数学１,桜井　進　著　　　　,旺文社　　　　,20121001,1200,2401,聖蹟桜ヶ丘店,20120927,0,0,2,373
H31402,高校学参,9784010336632,みんなのセンター教科書　数学２,桜井　進　著　　　　,旺文社　　　　,20121201,1200,2401,聖蹟桜ヶ丘店,20121206,0,0,2,252
H31402,高校学参,9784010340035,数学１・Ａ単問ターゲット３３６,木部　陽一　著　　　,旺文社　　　　,20120926,800,2401,聖蹟桜ヶ丘店,20130711,20130706,1,2,331
H31402,高校学参,9784410102141,新課程　チャート式基礎と演習数,,数研出版　　　,20120201,1340,2401,聖蹟桜ヶ丘店,20130213,0,0,2,658
H31402,高校学参,9784410102240,新課程　チャート式基礎と演習数,　　　　　　　　　　,数研出版　　　,20120201,1110,2401,聖蹟桜ヶ丘店,20130213,0,0,2,314
H31402,高校学参,9784410107436,新課程　チャート式解法と演習数,　　　　　　　　　　,数研出版　　　,20120201,1290,2401,聖蹟桜ヶ丘店,20130725,20130720,2,2,530
H31402,高校学参,9784410107535,新課程　チャート式解法と演習数,　　　　　　　　　　,数研出版　　　,20120201,1110,2401,聖蹟桜ヶ丘店,20130913,20130904,1,2,282
H31402,高校学参,9784796113199,ハイレベル数学１・Ａ・２・Ｂの,米村　明芳　著　　　,駿台文庫　　　,20130301,900,2401,聖蹟桜ヶ丘店,20130316,0,0,2,101
H31402,高校学参,9784806145493,数学Ⅰ・Ａ・Ⅱ・Ｂ解法の極意　,箕輪　浩嗣　著　　　,中経出版　　　,,2000,2401,聖蹟桜ヶ丘店,20121115,0,0,2,148
H31402,高校学参,9784806147947,数学１・Ａよく出る標準問題の考,須長　淳一　著　　　,角川中経出版　,20130625,1000,2401,聖蹟桜ヶ丘店,20130725,20130721,1,2,71
H31402,高校学参,9784921211813,１分間数学１・Ａ１８０　新課程,石井　貴士　著　　　,水王舎　　　　,20120401,1400,2401,聖蹟桜ヶ丘店,20121102,20121024,2,2,431
H31403,高校学参,9784010347850,数学２・Ｂ基礎問題精講　４訂版,上園　信武　著　　　,旺文社　　　　,20130301,1200,2401,聖蹟桜ヶ丘店,20130314,0,0,2,430
H31403,高校学参,9784010347904,やさしい数学２ノート　改訂版　,,旺文社　　　　,20130322,560,2401,聖蹟桜ヶ丘店,20130816,20130902,2,2,280
H31403,高校学参,9784053037763,よくわかる数学Ｂ問題集　新課程,山下　元　著　　　　,学研マーケティ,,950,2401,聖蹟桜ヶ丘店,20121220,0,0,2,202
H31403,高校学参,9784053038807,数学２・Ｂ　新課程版　　　　　,学研模試問題作成委員,学研マーケティ,20130201,730,2401,聖蹟桜ヶ丘店,20130124,0,0,2,179
H31403,高校学参,9784410105456,新課程　チャート式基礎からの数,　　　　　　　　　　,数研出版　　　,20121001,1310,2401,聖蹟桜ヶ丘店,20131030,0,0,2,413
H31403,高校学参,9784410107634,新課程　チャート式解法と演習数,　　　　　　　　　　,数研出版　　　,20121001,1380,2401,聖蹟桜ヶ丘店,20131030,0,0,2,249
H31403,高校学参,9784410107733,新課程　チャート式解法と演習数,　　　　　　　　　　,数研出版　　　,20121001,1200,2401,聖蹟桜ヶ丘店,20131030,0,0,2,162
H31403,高校学参,9784410208355,新課程　教科書傍用　オリジナル,,数研出版　　　,20130201,714,2401,聖蹟桜ヶ丘店,20130213,0,0,2,90
H31403,高校学参,9784410208454,新課程　教科書傍用　オリジナル,　　　　　　　　　　,数研出版　　　,,533,2401,聖蹟桜ヶ丘店,20130213,0,0,2,80
H31403,高校学参,9784410209352,新課程　教科書傍用　スタンダー,,数研出版　　　,20130201,581,2401,聖蹟桜ヶ丘店,20130213,0,0,2,175
H31403,高校学参,9784410209451,新課程　教科書傍用　スタンダー,　　　　　　　　　　,数研出版　　　,,448,2401,聖蹟桜ヶ丘店,20130213,0,0,2,150
H31403,高校学参,9784410714528,新課程チャート解法と演習数学２,,数研出版　　　,,1430,2401,聖蹟桜ヶ丘店,20131030,0,0,2,137
H31403,高校学参,9784410723339,新課程チャート基礎と演習数学２,,数研出版　　　,,1285,2401,聖蹟桜ヶ丘店,20131030,0,0,2,94
H31403,高校学参,9784890854912,数学２・Ｂ　一問一答　完全版　,志田　晶　著　　　　,ナガセ　　　　,20100901,952,2401,聖蹟桜ヶ丘店,20121206,20121129,3,2,650
H31404,高校学参,9784758934626,Ｇ－ＭＡＲＣＨの数学　読むだけ,松井　伸容　著　　　,開拓社　　　　,20130531,1200,2401,聖蹟桜ヶ丘店,20130531,0,0,2,30
H31404,高校学参,9784806138808,池田洋介のいっきにわかる重要関,池田　洋介　著　　　,角川中経出版　,20101101,1400,2401,聖蹟桜ヶ丘店,20110305,20110302,1,2,137
H31404,高校学参,9784806145479,坂田アキラのベクトル合格講座　,坂田　アキラ　著　　,角川中経出版　,20121101,1800,2401,聖蹟桜ヶ丘店,20121115,0,0,2,157
H31404,高校学参,9784806146643,坂田アキラの数列合格講座　ＤＶ,坂田　アキラ　著　　,角川中経出版　,20130516,1800,2401,聖蹟桜ヶ丘店,20130516,0,0,2,56
H31404,高校学参,9784907165024,元気が出る数学Ｂ　新課程　　　,　　　　　　　　　　,マセマ出版　　,,950,2401,聖蹟桜ヶ丘店,20130404,0,0,2,242
H31511,高校学参,9784796110402,新・英文法頻出問題演習　新装版,伊藤　和夫　編　　　,駿台文庫　　　,20010116,860,2401,聖蹟桜ヶ丘店,20121208,20130418,24,2,1391
H31511,高校学参,9784796110419,新・英文法頻出問題演習　新装版,伊藤　和夫　編　　　,駿台文庫　　　,20010116,780,2401,聖蹟桜ヶ丘店,20121215,20130418,20,2,1024
H31511,高校学参,9784796110839,英語の発音・アクセント総仕上げ,鳥飼　和光　著　　　,駿台文庫　　　,20111101,1000,2401,聖蹟桜ヶ丘店,20120913,0,0,2,231
H31511,高校学参,9784796110860,よくばり英作文　ＣＤ２枚付　　,竹岡　広信　著　　　,駿台文庫　　　,20101222,1300,2401,聖蹟桜ヶ丘店,20111102,20111016,1,2,584
H31511,高校学参,9784796110983,システム英単語Ｐｒｅｍｉｕｍ　,霜　康司　著　　　　,駿台文庫　　　,20130701,1600,2401,聖蹟桜ヶ丘店,20130718,0,0,2,588
H31511,高校学参,9784796113243,数学１・Ａ実戦演習　改訂版　　,上田　惇巳　著　　　,駿台文庫　　　,20130701,820,2401,聖蹟桜ヶ丘店,20130906,20130828,1,2,93
H31511,高校学参,9784796114325,現代文読解力の開発講座　新装版,霜　栄　著　　　　　,駿台文庫　　　,20111201,1000,2401,聖蹟桜ヶ丘店,20120105,20120102,1,2,497
H31511,高校学参,9784796115025,基礎徹底　そこが知りたい　古文,栗原　隆　著　　　　,駿台文庫　　　,20101222,1000,2401,聖蹟桜ヶ丘店,20130302,20130227,1,2,137
H31511,高校学参,9784796117258,２週間で完成　化学基礎　　　　,三門　恒雄　著　　　,駿台文庫　　　,20130322,650,2401,聖蹟桜ヶ丘店,20130323,0,0,2,70
H31511,高校学参,9784796117265,化学　記述・論述問題の完全対策,石川　正明　著　　　,駿台文庫　　　,20130601,1600,2401,聖蹟桜ヶ丘店,20130524,0,0,2,55
H31511,高校学参,9784796120029,ビジュアル英文解釈　ＰＡＲＴ２,伊藤　和夫　　　　　,駿台文庫　　　,19881201,1301,2401,聖蹟桜ヶ丘店,20130228,20130217,14,3,1795
H31511,高校学参,9784796122856,短期攻略　センター化学基礎　　,三門　恒雄　著　　　,駿台文庫　　　,,650,2401,聖蹟桜ヶ丘店,20130323,0,0,2,136
H31513,高校学参,9784777202539,英語　文法・語法　基礎　　　　,,河合出版　　　,20050601,705,2401,聖蹟桜ヶ丘店,20121206,20121127,21,2,2625
H31513,高校学参,9784777202546,英語　文法・語法　応用　　　　,,河合出版　　　,20050627,695,2401,聖蹟桜ヶ丘店,20121206,20121127,10,2,1623
H31513,高校学参,9784777202584,英語　長文ヴィジュアル読解問題,,河合出版　　　,20050627,714,2401,聖蹟桜ヶ丘店,20130906,20130828,5,2,1233
H31513,高校学参,9784777202607,英語　長内容把握　基礎　　　　,,河合出版　　　,20050627,686,2401,聖蹟桜ヶ丘店,20130105,20121228,10,2,2990
H31513,高校学参,9784777202706,古文　　　　　　　　　　　　　,　　　　　　　　　　,河合出版　　　,20050601,790,2401,聖蹟桜ヶ丘店,20131010,20131006,25,3,8117
H31513,高校学参,9784777202805,日本史　文化史　　　　　　　　,,河合出版　　　,20050627,790,2401,聖蹟桜ヶ丘店,20120112,20120109,4,2,714
H31513,高校学参,9784777208326,マーク式基礎問題集　　１８　５,河合塾国語科　編　　,河合出版　　　,20090101,867,2401,聖蹟桜ヶ丘店,20130801,20121127,11,3,6268
H31513,高校学参,9784777210435,センター漢文　出題パターン攻略,片桐　功雄　著　　　,河合出版　　　,20101101,1143,2401,聖蹟桜ヶ丘店,20101120,20101219,1,2,360
H31513,高校学参,9784777211371,センター「倫理、政治・経済」一,東大生受験対策チーム,河合出版　　　,20110701,800,2401,聖蹟桜ヶ丘店,20111001,20120426,2,2,353
H31513,高校学参,9784777212460,英作文は暗記？　転換発想の英作,松延　正一　他著　　,河合出版　　　,20120501,857,2401,聖蹟桜ヶ丘店,20120524,0,0,2,164
H31513,高校学参,9784777212507,マーク式基礎問題集　倫理　４訂,昼神　洋史　著　　　,河合出版　　　,20120901,952,2401,聖蹟桜ヶ丘店,20120927,0,0,2,264
H31513,高校学参,9784777212514,マーク式基礎問題集　政治・経済,栂　明宏　著　　　　,河合出版　　　,20120701,952,2401,聖蹟桜ヶ丘店,20130524,20130515,1,3,363
H31513,高校学参,9784777212521,マーク式基礎問題集　現代社会　,金城　透　著　　　　,河合出版　　　,20120924,952,2401,聖蹟桜ヶ丘店,20120927,0,0,3,179
H31513,高校学参,9784777212552,東京大学英語　　　１　文法・語,小林　功　著　　　　,河合出版　　　,20121101,1400,2401,聖蹟桜ヶ丘店,20130912,20130902,1,2,99
H31513,高校学参,9784777212606,センター世界史Ｂ　知識の泉＋チ,沼田　英之　著　　　,河合出版　　　,20121101,1600,2401,聖蹟桜ヶ丘店,20121129,0,0,2,126
H31513,高校学参,9784777212613,つきつめる頻出英語長文　　　　,小林　功　著　　　　,河合出版　　　,20121201,933,2401,聖蹟桜ヶ丘店,20121213,0,0,2,88
H31513,高校学参,9784777213610,文系の数学　重要事項完全習得編,堀尾　豊孝　著　　　,河合出版　　　,20130701,1100,2401,聖蹟桜ヶ丘店,20131017,20131011,1,2,206
H31513,高校学参,9784777213733,数学２・Ｂ　５訂版　　　　　　,久徳　高彦　著　　　,河合出版　　　,20130701,818,2401,聖蹟桜ヶ丘店,20130711,0,0,2,171
H31513,高校学参,9784877254223,中堅私大古文演習　改訂版　　　,河合塾国語科　　　　,河合出版　　　,19990301,1000,2401,聖蹟桜ヶ丘店,20130606,20130602,26,2,2908
H31514,高校学参,9784890853212,橋元の物理をはじめから　力学編,橋元　淳一郎　著　　,ナガセ　　　　,20041119,1000,2401,聖蹟桜ヶ丘店,20130725,20130719,40,2,6312
H31514,高校学参,9784890853410,古文単語　ＦＯＲＭＵＬＡ６００,富井　健二　著　　　,ナガセ　　　　,20050701,890,2401,聖蹟桜ヶ丘店,20130718,20130713,66,3,5891
H31514,高校学参,9784890853953,英語長文レベル別問題集　　　２,安河内　哲也　著　　,ナガセ　　　　,20070913,900,2401,聖蹟桜ヶ丘店,20120614,20110919,6,2,3107
H31514,高校学参,9784890854110,出口の現代文レベル別問題集　　,出口　汪　著　　　　,ナガセ　　　　,20080521,800,2401,聖蹟桜ヶ丘店,20120817,20120811,6,2,1716
H31514,高校学参,9784890854127,出口の現代文レベル別問題集　　,出口　汪　著　　　　,ナガセ　　　　,20080601,800,2401,聖蹟桜ヶ丘店,20110331,20110320,6,2,790
H31514,高校学参,9784890854899,古典文法ＦＯＲＭＵＬＡ３０　大,富井　健二　著　　　,ナガセ　　　　,20100729,952,2401,聖蹟桜ヶ丘店,20121101,20121023,5,2,562
H31514,高校学参,9784890855308,基礎から受験までとことんわかる,渡辺　勝彦　著　　　,ナガセ　　　　,20111001,1300,2401,聖蹟桜ヶ丘店,20121018,20121014,1,2,659
H31514,高校学参,9784890855339,基礎から受験までとことんわかる,渡辺　勝彦　著　　　,ナガセ　　　　,20120301,1300,2401,聖蹟桜ヶ丘店,20120329,0,0,2,467
